DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killPoints,killPointsDelta,killStreaks,kills,lastKillPoints,lastWinPoints,longestKill,mostDamage,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,winPoints,winPointsDelta,matchDuration,numGroups,maxPlace,winPlacePerc
1,2,7,451.75354,alive,0,2,3,0,0,2,3,0,0,186.937012,0,0,0,4199.741,0,0,0,1620.411,0,1963.59277,3,1,0,0,1620,16,16,0.9375
0,0,1,0,byplayer,0,0,46,0,0,0,0,0,0,0,0,0,0,4590.236,0,0,0,1249.082,0,1654.487,5,1,0,0,1620,16,16,0.9375
3,1,6,741.660767,byplayer,1,4,1,0,0,2,5,0,0,144.633484,0,0,0,0,0,0,0,1620.373,0,1635.29248,5,2,0,0,1620,16,16,0.875
2,0,2,339.108459,byplayer,0,5,8,0,0,2,2,0,0,49.7905235,0,0,0,47.0527649,0,0,0,1595.838,0,1579.84436,5,2,0,0,1620,16,16,0.875
1,0,4,369.942841,byplayer,0,12,9,0,0,1,2,0,0,204.509949,0,0,0,309.690033,0,0,0,1585.101,0,1451.5116,7,2,0,0,1620,16,16,0.875
0,0,0,0,byplayer,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.349,0,7.340436,1,2,0,0,1620,16,16,0.875
2,1,2,315.5021,byplayer,0,3,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,438.855,0,704.130066,3,15,0,0,1620,16,16,0.0625
1,0,1,223.48,byplayer,0,0,31,0,0,1,1,0,0,28.528017,0,0,0,0,0,0,0,245.771,0,401.201355,2,15,0,0,1620,16,16,0.0625
0,0,3,104.885132,byplayer,0,3,30,0,0,1,1,0,0,114.045792,0,0,2,762.3868,0,0,0,427.416,0,429.1247,5,15,0,0,1620,16,16,0.0625
2,0,2,61.5200043,byplayer,0,5,15,0,0,2,2,0,0,24.96906,0,0,0,0,0,0,0,401.858,0,472.362061,2,15,0,0,1620,16,16,0.0625
0,2,8,327.966461,byplayer,0,1,11,0,0,1,2,0,0,43.1967468,0,0,0,2161.912,0,0,0,1458.095,0,1587.67725,4,4,0,0,1620,16,16,0.75
4,2,8,553.0452,byplayer,1,2,4,0,0,1,3,0,0,278.534149,0,0,0,2625.77148,0,0,0,1416.421,2,1589.37781,6,4,0,0,1620,16,16,0.75
3,2,5,402.85437,byplayer,0,0,5,0,0,1,3,0,0,161.0912,0,0,0,2865.62866,0,0,0,1174.586,0,1566.379,4,4,0,0,1620,16,16,0.75
1,2,3,68.7700043,byplayer,1,0,18,0,0,1,1,0,0,44.50663,0,0,0,2386.43872,0,0,0,1229.283,1,1417.92261,3,4,0,0,1620,16,16,0.75
1,0,2,100,byplayer,0,6,16,0,0,1,1,0,0,11.0387392,0,0,0,9512.787,0,0,0,1430.348,0,1622.09973,6,3,0,0,1620,16,16,0.8125
0,0,2,0,byplayer,0,0,48,0,0,0,0,0,0,0,0,0,0,9528.223,0,0,0,914.983,0,679.6861,5,3,0,0,1620,16,16,0.8125
1,0,9,402.144,byplayer,0,5,10,0,0,1,2,0,0,457.6787,0,0,1,9170.723,0,0,1,1589.742,0,1159.12061,4,3,0,0,1620,16,16,0.8125
1,0,4,91.6099854,byplayer,0,3,17,0,0,1,1,0,0,137.751572,0,0,0,9645.95,0,0,0,1383.844,0,1366.693,3,3,0,0,1620,16,16,0.8125
2,0,4,320.826324,byplayer,0,6,23,0,0,1,1,0,0,20.7490578,0,0,1,2128.59058,0,0,0,1271.273,1,1798.169,5,8,0,0,1620,16,16,0.5
0,0,4,166.389847,byplayer,0,4,22,0,0,1,1,0,0,190.004242,0,0,0,4822.12549,0,0,0,1271.276,0,1868.62146,2,8,0,0,1620,16,16,0.5
0,0,3,78.96544,byplayer,0,10,24,0,0,1,1,0,0,658.124756,0,0,0,2744.008,0,0,0,1042.689,0,1421.43591,3,8,0,0,1620,16,16,0.5
0,1,6,336.319336,byplayer,0,8,55,0,0,0,0,0,0,0,0,0,0,3091.223,0,0,0,1271.28,0,1587.221,4,8,0,0,1620,16,16,0.5
1,0,0,100,byplayer,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.884,0,65.28824,1,7,0,0,1620,16,16,0.5625
0,0,2,0,byplayer,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.558,0,1109.91882,4,7,0,0,1620,16,16,0.5625
1,0,7,277.006073,byplayer,0,6,21,0,0,1,1,0,0,276.34845,0,0,0,3836.564,0,0,0,1278.854,0,2006.26855,2,7,0,0,1620,16,16,0.5625
0,1,4,15.0346127,byplayer,0,4,64,0,0,0,0,0,0,0,0,0,0,4936.49951,0,0,0,1002.98,1,1618.379,8,13,0,0,1620,16,16,0.1875
3,0,4,297.155823,byplayer,1,5,7,0,0,1,3,0,0,85.3336639,0,0,1,4097.059,0,0,0,944.994,0,1299.81519,3,13,0,0,1620,16,16,0.1875
1,1,3,124.96833,byplayer,1,8,28,0,0,1,1,0,0,115.907562,0,0,0,2921.309,0,0,0,945.792,0,2177.05444,5,13,0,0,1620,16,16,0.1875
0,1,2,21.2972221,byplayer,0,0,65,0,0,0,0,0,0,0,0,0,0,530.0536,0,0,0,553.109,0,921.909,5,13,0,0,1620,16,16,0.1875
1,1,0,115.71656,byplayer,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.021,0,370.149719,5,16,0,0,1620,16,16,0
0,0,0,69.81015,byplayer,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.798,0,309.3104,3,16,0,0,1620,16,16,0
1,1,1,191.009476,byplayer,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.01,0,368.666718,3,16,0,0,1620,16,16,0
0,0,0,0,byplayer,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.013,0,344.0988,2,16,0,0,1620,16,16,0
2,1,4,194.163452,alive,1,1,6,0,0,1,2,0,0,170.346481,0,0,1,828.7961,0,0,0,1668.714,0,2789.94849,7,1,0,0,1668,16,16,0.9375
1,1,4,351.4983,alive,0,1,18,0,0,1,1,0,0,32.72827,0,0,0,2830.685,0,0,0,1668.714,0,1865.06287,5,1,0,0,1668,16,16,0.9375
0,1,5,315.9027,alive,0,3,19,0,0,1,1,0,0,117.61113,0,0,0,2175.632,0,0,0,1668.714,0,2870.17041,6,1,0,0,1668,16,16,0.9375
1,0,7,434.7685,byplayer,1,3,20,0,0,1,1,0,0,101.993263,0,0,0,2470.537,0,0,0,1661.078,0,2054.841,6,1,0,0,1668,16,16,0.9375
1,0,2,128.38,byplayer,0,3,56,0,0,0,0,0,0,0,0,0,0,7732.504,0,0,0,1206.784,0,851.8296,6,9,0,0,1668,16,16,0.4375
1,0,2,222.896942,byplayer,0,3,57,0,0,0,0,0,0,0,0,0,0,7953.01953,0,0,0,1182.559,0,1003.62158,5,9,0,0,1668,16,16,0.4375
0,0,3,133.353653,byplayer,0,3,58,0,0,0,0,0,0,0,0,0,0,10058.3193,0,0,0,1178.072,0,822.259033,4,9,0,0,1668,16,16,0.4375
1,0,1,199.614868,byplayer,0,19,55,0,0,0,0,0,0,0,0,0,0,9549.553,0,0,0,1232.375,0,1704.06677,4,9,0,0,1668,16,16,0.4375
0,0,1,72.49376,byplayer,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.787,0,1899.41736,4,14,0,0,1668,16,16,0.125
1,1,0,21.7667713,byplayer,0,0,32,0,0,1,1,0,0,23.31908,0,0,0,0,0,0,0,692.228,0,1867.354,6,14,0,0,1668,16,16,0.125
0,0,0,83.85,byplayer,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.948,0,1976.38062,4,14,0,0,1668,16,16,0.125
1,1,0,199.180176,byplayer,1,0,31,0,0,1,1,0,0,17.0599842,0,0,0,0,0,0,0,694.944,0,1899.98608,5,14,0,0,1668,16,16,0.125
0,0,3,99.60969,byplayer,0,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262.901,0,856.422363,6,8,0,0,1668,16,16,0.5
0,0,0,207.206741,byplayer,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295.859,0,960.436462,4,8,0,0,1668,16,16,0.5
1,1,3,226.192535,byplayer,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288.174,0,617.3593,5,8,0,0,1668,16,16,0.5
0,0,0,0,byplayer,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.949,0,70.89731,2,8,0,0,1668,16,16,0.5
0,2,6,124.594475,byplayer,0,4,62,0,0,0,0,0,0,0,0,0,1,2076.15332,0,0,0,1191.835,0,2324.943,6,11,0,0,1668,16,16,0.3125
2,1,0,221.741943,byplayer,0,0,17,0,0,2,2,0,0,28.3265266,0,0,0,2142.82861,0,0,0,686.214,0,905.92,5,11,0,0,1668,16,16,0.3125
1,0,5,129.748062,byplayer,1,5,16,0,0,2,2,0,0,26.1463013,0,0,0,2301.81372,0,0,0,931.37,0,1618.097,6,11,0,0,1668,16,16,0.3125
0,0,1,0,byplayer,0,0,66,0,0,0,0,0,0,0,0,0,0,1444.95374,0,0,0,681.977,0,1089.41223,3,13,0,0,1668,16,16,0.1875
0,0,1,30.1911964,byplayer,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.534,0,1149.89136,2,3,0,0,1668,16,16,0.8125
1,1,2,34.1521721,byplayer,0,1,10,0,0,2,2,0,0,279.037018,0,0,0,0,0,0,0,1509.545,0,2420.47241,5,3,0,0,1668,16,16,0.8125
1,0,0,100,byplayer,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.81,0,1165.70142,4,13,0,0,1668,16,16,0.1875
2,1,2,277.354156,byplayer,1,2,9,0,0,1,2,0,0,226.312714,0,0,0,0,0,0,0,1543.87,0,2949.353,3,3,0,0,1668,16,16,0.8125
0,0,1,0,byplayer,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.116,0,616.487061,3,13,0,0,1668,16,16,0.1875
1,0,4,120.499718,byplayer,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.654,0,727.2872,6,13,0,0,1668,16,16,0.1875
0,0,3,29.3619518,byplayer,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.261,0,1141.19336,6,13,0,0,1668,16,16,0.1875
1,0,2,253.830612,byplayer,1,1,30,0,0,1,1,0,0,4.456359,0,0,0,0,0,0,0,907.476,0,839.439941,3,13,0,0,1668,16,16,0.1875
2,0,9,586.2579,byplayer,3,3,2,0,0,2,4,0,0,33.2712059,0,0,3,0,0,0,0,1404.907,0,2096.64746,3,6,0,0,1668,16,16,0.625
1,3,9,481.48288,byplayer,0,4,25,0,0,1,1,0,0,36.23673,0,0,0,0,0,0,0,1432.705,0,1521.82043,7,6,0,0,1668,16,16,0.625
5,1,12,603.8145,byplayer,0,7,1,0,0,2,5,0,0,180.992477,0,0,0,0,0,0,0,1428.527,0,1152.96326,8,6,0,0,1668,16,16,0.625
1,0,9,302.111267,byplayer,0,5,13,0,0,2,2,0,0,63.940197,0,0,1,1915.31372,0,0,0,1416.627,0,1804.6095,5,5,0,0,1668,16,16,0.6875
1,0,5,468.083282,byplayer,1,3,12,0,0,1,2,0,0,240.110443,0,0,0,533.250732,0,0,0,1465.435,0,1326.91479,3,5,0,0,1668,16,16,0.6875
2,2,3,296.687927,byplayer,0,1,23,0,0,1,1,0,0,4.41558456,0,0,0,3542.47437,0,0,0,1452.526,0,1268.55823,3,5,0,0,1668,16,16,0.6875
1,1,1,63.9466,byplayer,0,0,24,0,0,1,1,0,0,147.754761,0,0,0,1380.3512,0,0,0,671.232,0,1351.918,4,5,0,0,1668,16,16,0.6875
0,0,0,28.98,byplayer,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.268,0,157.752762,1,16,0,0,1668,16,16,0
0,1,0,0,byplayer,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.235,0,73.37886,1,16,0,0,1668,16,16,0
1,1,0,100,byplayer,1,0,33,0,0,1,1,0,0,53.629425,0,0,0,0,0,0,0,156.24,0,87.70425,1,16,0,0,1668,16,16,0
1,0,0,100,byplayer,0,0,34,0,0,1,1,0,0,23.3287029,0,0,0,0,0,0,0,156.238,0,7.977145,2,16,0,0,1668,16,16,0
0,0,3,0,byplayer,0,4,63,0,0,0,0,0,0,0,0,0,0,4376.713,0,0,0,1184.271,0,1340.75513,6,12,0,0,1668,16,16,0.25
1,0,2,170.24086,byplayer,0,1,29,0,0,1,1,0,0,234.945053,0,0,0,4263.86328,0,0,0,879.514,0,848.937,3,12,0,0,1668,16,16,0.25
2,0,4,389.594,byplayer,1,3,28,0,0,1,1,0,0,80.5303,0,0,1,5316.147,0,0,0,1183.613,0,1497.7959,4,12,0,0,1668,16,16,0.25
1,0,5,169.66,byplayer,0,5,27,0,0,1,1,0,0,5.28568745,0,0,0,4479.435,0,0,0,1184.275,0,1439.09778,6,12,0,0,1668,16,16,0.25
2,0,2,259.5625,byplayer,1,0,15,0,0,1,2,0,0,108.817238,0,0,0,0,0,0,0,1219.144,0,2188.346,3,10,0,0,1668,16,16,0.375
0,0,5,216.455887,byplayer,0,5,60,0,0,0,0,0,0,0,0,0,0,889.7862,0,0,0,1025.943,0,1544.78687,7,10,0,0,1668,16,16,0.375
0,0,2,0,byplayer,0,6,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058.165,0,2379.48633,7,10,0,0,1668,16,16,0.375
0,0,1,72.0132141,byplayer,0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.402,0,1414.24939,5,10,0,0,1668,16,16,0.375
1,1,8,147.940689,byplayer,0,1,11,0,0,1,2,0,0,163.896851,0,0,0,3484.714,0,0,0,1442.533,0,2548.67529,4,4,0,0,1668,16,16,0.75
1,0,4,155.117462,byplayer,0,6,21,0,0,1,1,0,0,15.4341078,0,0,0,4359.06738,0,0,0,1450.045,0,2251.61157,4,4,0,0,1668,16,16,0.75
2,0,5,297.981171,byplayer,2,3,5,0,0,1,3,0,0,20.3051262,0,0,2,3391.64355,0,0,0,1520.268,0,2294.7627,6,4,0,0,1668,16,16,0.75
2,1,4,367.9135,byplayer,0,2,22,0,0,1,1,0,0,19.5876541,0,0,1,2624.14136,0,0,0,1424.74,0,2273.94824,4,4,0,0,1668,16,16,0.75
1,1,2,460.893646,byplayer,1,2,4,0,0,1,3,0,0,313.997925,0,0,0,1871.81738,0,0,0,1667.007,0,2554.062,5,2,0,0,1668,16,16,0.875
0,0,1,122.057419,byplayer,0,3,47,0,0,0,0,0,0,0,0,0,0,1513.13391,0,0,0,1519.406,0,1816.05579,7,2,0,0,1668,16,16,0.875
1,3,6,514.2263,byplayer,1,2,7,0,0,1,2,0,0,26.8434219,0,0,0,2206.52661,0,0,0,1668.673,0,1940.2356,4,2,0,0,1668,16,16,0.875
1,3,1,387.189453,byplayer,1,3,8,0,0,1,2,0,0,140.260849,0,0,0,2919.44849,0,0,0,1668.669,0,1534.09363,3,2,0,0,1668,16,16,0.875
0,0,0,0,byplayer,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.722,0,52.00989,2,15,0,0,1668,16,16,0.0625
3,0,1,453.96405,byplayer,1,0,3,0,0,4,4,0,0,27.7080956,0,0,0,875.931,0,0,0,532.476,0,653.2102,6,15,0,0,1668,16,16,0.0625
0,0,0,28.3510361,byplayer,0,0,71,0,0,0,0,0,0,0,0,0,0,824.974243,0,0,0,532.481,0,1182.88782,9,15,0,0,1668,16,16,0.0625
0,0,0,0,byplayer,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.026,0,88.4592056,1,15,0,0,1668,16,16,0.0625
0,0,0,0,byplayer,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.468,0,1171.30933,7,7,0,0,1668,16,16,0.5625
2,0,6,268.287048,byplayer,0,3,14,0,0,1,2,0,0,31.9994087,0,0,0,285.935638,0,0,0,1080.893,0,3120.84448,5,7,0,0,1668,16,16,0.5625
0,0,6,54.82619,byplayer,0,3,49,0,0,0,0,0,0,0,0,0,0,287.7317,0,0,0,1210.553,0,2675.07031,4,7,0,0,1668,16,16,0.5625
1,0,5,130.960815,byplayer,0,2,26,0,0,1,1,0,0,131.754684,0,0,0,1091.02661,0,0,0,1420.777,0,2876.73145,3,7,0,0,1668,16,16,0.5625
4,1,8,493.085449,alive,0,2,10,0,0,1,2,0,0,121.332619,0,0,0,1848.16907,0,3.8940165,0,1584.03,0,6323.584,4,1,0,0,1584,16,16,0.9375
3,1,3,304.157135,alive,1,3,15,0,0,1,1,0,0,233.3095,0,0,1,5596.697,0,48.7694969,0,1584.03,0,1775.46423,7,1,0,0,1584,16,16,0.9375
3,3,4,506.00412,alive,2,3,3,0,0,2,4,0,0,288.90802,0,0,0,1304.53027,0,240.12355,0,1584.03,0,5490.2124,5,1,0,0,1584,16,16,0.9375
2,2,3,737.56134,alive,0,2,1,0,0,2,5,0,0,107.740875,0,0,1,7354.16553,0,4.93301249,0,1584.03,1,1897.6908,9,1,0,0,1584,16,16,0.9375
0,0,4,0,byplayer,0,11,55,0,0,0,0,0,0,0,0,0,0,2020.61121,0,0,0,847.977,0,993.7251,3,10,0,0,1584,16,16,0.375
0,0,1,0,byplayer,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,250.4635,0,512.461,0,1025.56543,4,10,0,0,1584,16,16,0.375
0,0,1,0,byplayer,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,234.620682,0,481.54,0,931.358154,4,10,0,0,1584,16,16,0.375
0,0,0,0,byplayer,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,203.728012,0,468.632,0,966.7966,5,10,0,0,1584,16,16,0.375
0,0,2,63.9986725,byplayer,0,0,20,0,0,1,1,0,0,105.551,0,0,0,4512.44727,0,0,0,976.971,1,519.8097,4,7,0,0,1584,16,16,0.5625
1,0,4,308.267426,byplayer,0,0,7,0,0,2,3,0,0,346.015442,0,0,0,3956.596,0,0,0,991.013,0,911.372864,3,7,0,0,1584,16,16,0.5625
1,0,1,100,byplayer,0,0,52,0,0,0,0,0,0,0,0,0,0,1143.5426,0,0,0,828.033,0,1511.7926,6,7,0,0,1584,16,16,0.5625
0,1,1,28.551136,byplayer,0,3,51,0,0,0,0,0,0,0,0,0,0,5012.196,0,0,0,923.931,0,527.533936,6,7,0,0,1584,16,16,0.5625
2,0,1,279.784973,byplayer,0,1,24,0,0,1,1,0,0,22.61515,0,0,0,0,0,0,0,569.602,0,360.393951,5,13,0,0,1584,16,16,0.1875
1,0,0,100,byplayer,1,0,25,0,0,1,1,0,0,5.24259,0,0,0,0,0,0,0,102.56,0,47.2026329,2,13,0,0,1584,16,16,0.1875
0,0,0,0,byplayer,0,1,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,285.29,0,207.9235,2,13,0,0,1584,16,16,0.1875
1,0,1,148.3,byplayer,0,5,67,0,0,0,0,0,0,0,0,0,2,0,0,0,0,426.351,0,383.908081,3,13,0,0,1584,16,16,0.1875
1,0,3,315.3413,byplayer,0,4,13,0,0,1,2,0,0,7.54956532,0,0,1,0,0,0,0,985.737,0,1440.60889,2,8,0,0,1584,16,16,0.5
1,0,1,90.00878,byplayer,0,1,21,0,0,1,1,0,0,313.9174,0,0,0,341.594177,0,0,0,756.783,0,1341.795,4,8,0,0,1584,16,16,0.5
0,0,2,47.894043,byplayer,0,8,53,0,0,0,0,0,0,0,0,0,0,1050.34155,0,0,0,985.733,0,1257.027,4,8,0,0,1584,16,16,0.5
0,0,1,181.403259,byplayer,0,6,54,0,0,0,0,0,0,0,0,0,0,273.710846,0,0,0,763.442,0,1239.09424,3,8,0,0,1584,16,16,0.5
1,1,6,239.08696,byplayer,0,4,11,0,0,1,2,0,0,341.193542,0,0,1,965.399,0,0,0,1583.988,0,2229.95776,4,2,0,0,1584,16,16,0.875
4,1,1,434.601,byplayer,1,1,4,0,0,1,3,0,0,341.727783,0,0,1,765.937744,0,0,0,1478.357,0,903.1955,7,2,0,0,1584,16,16,0.875
0,0,3,255.444214,byplayer,0,1,42,0,0,0,0,0,0,0,0,0,0,1012.11713,0,0,0,1158.594,0,1003.97632,5,2,0,0,1584,16,16,0.875
0,0,9,0,byplayer,0,6,41,0,0,0,0,0,0,0,0,0,3,1098.37341,0,0,0,1554.857,0,2077.40381,7,2,0,0,1584,16,16,0.875
3,1,2,399.999969,byplayer,1,5,9,0,0,2,3,0,0,10.0895271,0,0,2,0,0,0,0,335.036,0,197.936676,4,15,0,0,1584,16,16,0.0625
1,0,0,100,byplayer,0,0,28,0,0,1,1,0,0,14.7493038,0,0,0,0,0,0,0,132.876,0,69.0098,1,15,0,0,1584,16,16,0.0625
0,0,1,90.2999954,byplayer,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.438,0,380.025421,5,15,0,0,1584,16,16,0.0625
0,0,0,0,byplayer,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.351,0,28.77493,0,15,0,0,1584,16,16,0.0625
5,0,2,533.629944,byplayer,0,7,26,0,0,1,1,0,0,44.89655,0,0,0,0,0,0,0,468.025,0,234.207657,3,14,0,0,1584,16,16,0.125
3,0,1,241.200012,byplayer,0,4,27,0,0,1,1,0,0,31.7331085,0,0,2,0,0,0,0,466.525,0,306.4872,4,14,0,0,1584,16,16,0.125
0,0,0,0,byplayer,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.325,0,8.68269348,1,14,0,0,1584,16,16,0.125
0,0,0,0,byplayer,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.125,0,0,0,15,0,0,1584,16,16,0.0625
0,0,7,97.1477661,byplayer,0,6,47,0,0,0,0,0,0,0,0,0,0,319.614044,0,0,0,1306.238,0,985.3455,10,5,0,0,1584,16,16,0.6875
2,0,5,146.898926,byplayer,0,7,18,0,0,1,1,0,0,232.559967,0,0,2,2395.26758,0,0,0,1278.853,0,1293.33362,5,5,0,0,1584,16,16,0.6875
1,3,3,183.275269,byplayer,0,2,48,0,0,0,0,0,0,0,0,0,0,891.6139,0,0,0,1176.745,0,1316.3175,3,5,0,0,1584,16,16,0.6875
3,0,4,624.7965,byplayer,2,8,2,0,0,2,5,0,0,465.022766,0,0,2,1247.96948,0,0,0,1255.479,0,799.491638,8,5,0,0,1584,16,16,0.6875
0,0,0,0,byplayer,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.388,0,12.3539648,1,11,0,0,1584,16,16,0.3125
0,0,0,54.42522,byplayer,0,0,61,0,0,0,0,0,0,0,0,0,1,1669.74219,0,0,0,690.966,0,1011.53265,4,11,0,0,1584,16,16,0.3125
0,0,0,142.686035,byplayer,0,1,59,0,0,0,0,0,0,0,0,0,1,229.3171,0,0,0,694.166,0,1574.08264,4,11,0,0,1584,16,16,0.3125
1,0,4,49.02,byplayer,0,1,60,0,0,0,0,0,0,0,0,0,0,1031.66357,0,0,0,694.159,0,1509.28613,3,11,0,0,1584,16,16,0.3125
0,0,4,113.28524,byplayer,0,1,16,0,0,1,1,0,0,214.417908,0,0,0,2618.75781,0,14.37611,0,1540.146,0,2150.071,2,4,0,0,1584,16,16,0.75
1,0,8,122.845428,byplayer,0,1,46,0,0,0,0,0,0,0,0,0,0,0.243218422,0,8.317128,0,1506.777,0,5049.898,5,4,0,0,1584,16,16,0.75
1,2,3,640.6652,byplayer,0,1,17,0,0,1,1,0,0,210.213959,0,0,1,0.004446944,0,13.7503176,0,1433.914,0,4980.27,5,4,0,0,1584,16,16,0.75
3,1,6,545.9587,byplayer,0,2,12,0,0,1,2,0,0,257.041382,0,0,0,0.00533303,0,12.8111849,0,1540.149,0,4797.35,3,4,0,0,1584,16,16,0.75
2,0,2,130.91,byplayer,0,0,63,0,0,0,0,0,0,0,0,0,0,2545.46216,0,0,0,639.968,0,850.794739,4,12,0,0,1584,16,16,0.25
0,0,1,141.6561,byplayer,0,0,65,0,0,0,0,0,0,0,0,0,0,1586.67236,0,0,0,639.961,0,1271.65112,5,12,0,0,1584,16,16,0.25
0,0,1,61.524704,byplayer,0,0,66,0,0,0,0,0,0,0,0,0,0,1480.78418,0,0,0,551.744,0,713.8525,5,12,0,0,1584,16,16,0.25
0,0,0,69.09,byplayer,0,0,64,0,0,0,0,0,0,0,0,0,0,1646.60864,0,0,0,639.964,0,1056.292,5,12,0,0,1584,16,16,0.25
3,1,2,324.4158,byplayer,0,4,14,0,0,1,2,0,0,262.5527,0,0,0,1827.16748,0,0,0,965.521,1,1216.58191,4,9,0,0,1584,16,16,0.4375
2,1,3,544.6737,byplayer,1,3,8,0,0,1,3,0,0,222.959045,0,0,0,807.199463,0,0,0,965.524,1,2459.65283,4,9,0,0,1584,16,16,0.4375
1,0,2,68.83962,byplayer,0,0,23,0,0,1,1,0,0,136.2272,0,0,0,1514.735,0,0,0,965.529,0,2381.37842,4,9,0,0,1584,16,16,0.4375
1,1,4,71.79242,byplayer,1,6,22,0,0,1,1,0,0,27.8862648,0,0,0,2635.137,0,0,0,965.534,0,1294.72791,5,9,0,0,1584,16,16,0.4375
1,0,2,94,byplayer,0,8,19,0,0,1,1,0,0,3.990228,0,0,2,3192.844,0,0,0,832.904,0,1017.98108,4,6,0,0,1584,16,16,0.625
2,1,4,319.0426,byplayer,0,3,6,0,0,1,3,0,0,18.8669529,0,0,2,4021.36,0,0,0,831.925,0,781.1422,3,6,0,0,1584,16,16,0.625
0,0,0,0,byplayer,0,1,50,0,0,0,0,0,0,0,0,0,0,122.22226,0,0,0,532.512,0,1010.69861,6,6,0,0,1584,16,16,0.625
1,0,5,31.8024063,byplayer,0,9,49,0,0,0,0,0,0,0,0,0,0,4229.37354,0,0,0,1244.116,0,751.2271,3,6,0,0,1584,16,16,0.625
0,0,0,42.9,byplayer,0,0,45,0,0,0,0,0,0,0,0,0,0,309.819916,0,0,0,121.739,0,18.88273,1,3,0,0,1584,16,16,0.8125
2,0,4,528.2246,byplayer,0,2,5,0,0,2,3,0,0,141.284546,0,0,0,15.7347631,0,0,0,1542.179,0,2069.6582,6,3,0,0,1584,16,16,0.8125
0,0,2,142.699341,byplayer,0,3,43,0,0,0,0,0,0,0,0,0,0,1696.67688,0,0,0,1321.191,0,1313.6416,4,3,0,0,1584,16,16,0.8125
0,0,0,0,byplayer,0,0,44,0,0,0,0,0,0,0,0,0,0,502.376648,0,0,0,122.874,0,1.92796814,0,3,0,0,1584,16,16,0.8125
1,0,0,100,byplayer,0,0,29,0,0,1,1,0,0,49.94619,0,0,0,0,0,0,0,137.549,0,102.321243,2,16,0,0,1584,16,16,0
0,0,0,0,byplayer,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.493,0,13.7004871,1,16,0,0,1584,16,16,0
2,0,0,200,byplayer,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.754,0,13.5791531,1,16,0,0,1584,16,16,0
0,0,0,37.05,byplayer,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.788,0,23.6580982,2,16,0,0,1584,16,16,0
0,1,2,23.2200012,byplayer,0,1,50,0,0,0,0,0,0,0,0,0,0,2642.14526,0,0,0,1259.976,0,1769.09546,6,9,0,0,1644,16,16,0.4375
0,1,4,93.99073,byplayer,0,1,52,0,0,0,0,0,0,0,0,0,0,3858.7793,0,0,0,1251.359,0,1074.68982,7,9,0,0,1644,16,16,0.4375
2,2,4,294.791565,byplayer,0,2,23,0,0,1,1,0,0,7.82197332,0,0,0,3277.64844,0,0,0,1259.98,0,1409.68457,7,9,0,0,1644,16,16,0.4375
